left_sorted,right_sorted,left,right,equal,total,study_questions
513e1c43fdc9f035870096c5,513e61a5fdc9f0358700b59e,5,0,0,5,['wealthier']
513e1be0fdc9f035870095b1,5140d9a2fdc9f04926003c50,4,0,1,5,['safer']
513f2bd3fdc9f0358700d776,51414ef0fdc9f0492600797f,2,2,1,5,['livelier']
50f5eb21fdc9f065f0008014,50f5ebd0fdc9f065f00085c3,2,2,1,5,['more beautiful']
50f5e5d8fdc9f065f0006ab0,513f1453fdc9f0358700cc20,4,0,1,5,['safer']
50f5eaf4fdc9f065f0007ed4,513cc9eafdc9f03587001c90,1,4,0,5,['livelier']
50f5eaf6fdc9f065f0007efb,50f5ed52fdc9f065f0008bca,1,3,1,5,['livelier']
50f5eb1ffdc9f065f0007feb,513d7b41fdc9f03587006ad7,5,0,0,5,['safer']
50f5eb20fdc9f065f0008000,513cc55efdc9f0358700185c,0,5,0,5,['livelier']
50f5e582fdc9f065f0006935,513d7ca6fdc9f03587006f76,5,0,0,5,['safer']
50f5eaf2fdc9f065f0007e9c,5140ba3bfdc9f04926001f90,5,0,0,5,['safer']
513f327ffdc9f0358700e094,5185cc17fdc9f03fd5000bda,1,3,1,5,['more boring']
513e5f71fdc9f0358700b23f,5140da30fdc9f04926003d7d,0,5,0,5,['safer']
513e60b4fdc9f0358700b42f,5140d733fdc9f04926003780,5,0,0,5,['more beautiful']
513e606dfdc9f0358700b3c1,5141341cfdc9f0492600452c,5,0,0,5,['more boring']
513e6006fdc9f0358700b320,51409b48fdc9f0492600105a,5,0,0,5,['more beautiful']
50f4348cfdc9f065f000294f,50f44807fdc9f065f0003c99,5,0,0,5,['safer']
50f5eb3dfdc9f065f00080d0,513f1259fdc9f0358700c967,0,5,0,5,['wealthier']
50f5eb24fdc9f065f0008050,513d6abcfdc9f03587004b40,4,1,0,5,['safer']
513cc634fdc9f0358700191a,513cd2f6fdc9f03587001e7d,5,0,0,5,['more boring']
50f55e97fdc9f065f0004d4b,5140b8fcfdc9f04926001d63,4,0,1,5,['more boring']
513ccfdefdc9f03587001de8,513d9d33fdc9f03587007fbc,5,0,0,5,['safer']
513cc68cfdc9f0358700196d,513f2d8dfdc9f0358700da6b,0,5,0,5,['safer']
513cc5f0fdc9f035870018df,513f14adfdc9f0358700cca2,5,0,0,5,['livelier']
513cc847fdc9f03587001b0e,513f2be6fdc9f0358700d79c,0,5,0,5,['livelier']
50f42c68fdc9f065f0001ba1,513d79bdfdc9f035870065c8,0,5,0,5,['safer']
513d34c8fdc9f03587002a66,513d78effdc9f03587006330,4,1,0,5,['more depressing']
50f5e6cafdc9f065f0006e49,51392c1e818ede12960011fe,0,5,0,5,['more beautiful']
50f5e8a6fdc9f065f0007442,513e5e02fdc9f0358700af57,3,1,1,5,['livelier']
50f5e6fdfdc9f065f0006e90,513cc37cfdc9f0358700168f,3,1,1,5,['livelier']
5141337dfdc9f04926004306,51422dc0fdc9f04926008c6e,0,3,2,5,['livelier']
50e748e5d7c3df413b0013ef,513e6f6afdc9f0358700c580,4,0,1,5,['livelier']
51413bd4fdc9f04926005a5e,5185d249fdc9f03fd50011b5,0,5,0,5,['safer']
50f5e760fdc9f065f00070a9,51414e62fdc9f04926007829,2,3,0,5,['livelier']
50f433cefdc9f065f00026c7,50f607e1beb2fed6f8000388,5,0,0,5,['more boring']
514090befdc9f04926000378,51413c3bfdc9f04926005ae5,3,2,0,5,['livelier']
50f55e1cfdc9f065f0004ad6,513d78a2fdc9f03587006221,0,3,2,5,['safer']
50f55e08fdc9f065f00049f3,50f5eb6cfdc9f065f000830b,0,5,0,5,['more depressing']
513d2f57fdc9f03587002643,5185d2c1fdc9f03fd500122a,0,5,0,5,['livelier']
50f42b4ffdc9f065f00012b6,513e1b22fdc9f035870093b7,0,4,1,5,['safer']
50f5e701fdc9f065f0006f0a,513d7c4ffdc9f03587006e58,2,0,3,5,['safer']
51421c15fdc9f0492600850b,51421c65fdc9f0492600855c,5,0,0,5,['more depressing']
50f5e76afdc9f065f0007175,513d9f69fdc9f0358700872a,0,4,1,5,['more depressing']
513d3652fdc9f03587002b88,513e1bcefdc9f0358700957d,0,5,0,5,['safer']
50f4648efdc9f065f0004769,513d6ab1fdc9f03587004b29,1,3,1,5,['livelier']
513d3026fdc9f035870026e9,513d9ed8fdc9f0358700853f,0,5,0,5,['livelier']
50f42c54fdc9f065f0001b33,513d9d38fdc9f03587007fcd,0,5,0,5,['livelier']
50f42c53fdc9f065f0001af4,513e1e53fdc9f03587009c29,0,5,0,5,['livelier']
50f42c53fdc9f065f0001af6,513d9f3bfdc9f03587008691,2,2,1,5,['more beautiful']
513cdf61fdc9f03587002125,5140cbf8fdc9f04926002cb6,5,0,0,5,['safer']
513f2e38fdc9f0358700db90,51409806fdc9f04926000c19,0,5,0,5,['more beautiful']
5140d91cfdc9f04926003b3d,514147f2fdc9f04926006b97,0,5,0,5,['safer']
50f5e903fdc9f065f000765b,513e60e3fdc9f0358700b47c,3,1,1,5,['safer']
50f42b52fdc9f065f0001348,50f433cefdc9f065f00026bc,0,5,0,5,['livelier']
50f42b7dfdc9f065f00013f3,5140ccabfdc9f04926002e62,3,2,0,5,['livelier']
50f42b7efdc9f065f0001416,513d9f18fdc9f03587008622,3,2,0,5,['safer']
50f42b80fdc9f065f0001433,50f5619ffdc9f065f00055dd,4,1,0,5,['livelier']
513e1cb5fdc9f035870097e6,51409013fdc9f04926000204,0,5,0,5,['wealthier']
513e1f3dfdc9f03587009e93,51408c89fdc9f0358700eb49,4,1,0,5,['livelier']
50f5e8cdfdc9f065f0007522,513d7888fdc9f035870061c7,4,1,0,5,['safer']
50f42b7cfdc9f065f00013ca,513e5f25fdc9f0358700b1d1,5,0,0,5,['livelier']
50f5e6c6fdc9f065f0006deb,51413519fdc9f049260048c1,2,0,3,5,['livelier']
50f42c7efdc9f065f0001d8e,513e1ec3fdc9f03587009d53,5,0,0,5,['more beautiful']
50f42c7dfdc9f065f0001d4f,513d7f92fdc9f0358700761d,2,2,1,5,['safer']
50f42c80fdc9f065f0001df9,50f5eba9fdc9f065f0008421,0,5,0,5,['livelier']
50f6145abeb2fed910000717,5140908efdc9f0492600030b,0,5,0,5,['more depressing']
50f61459beb2fed91000070a,514150f7fdc9f04926007e97,5,0,0,5,['more boring']
513d2cfafdc9f03587002482,513d7875fdc9f0358700618d,0,5,0,5,['more boring']
513d2cd6fdc9f03587002468,51414d41fdc9f04926007540,0,4,1,5,['safer']
51414d92fdc9f04926007612,5185cc88fdc9f03fd5000c42,5,0,0,5,['more depressing']
514138edfdc9f04926005334,5185d529fdc9f03fd5001485,0,5,0,5,['safer']
50e5faecd7c3df413b00075c,50f56202fdc9f065f000584f,5,0,0,5,['more boring']
50e5f7d9d7c3df413b0005a8,50f5e51dfdc9f065f0006670,5,0,0,5,['livelier']
51421849fdc9f0492600810d,51422d48fdc9f04926008bfc,0,5,0,5,['livelier']
50f5e6c3fdc9f065f0006dae,51408baffdc9f0358700e9a1,5,0,0,5,['wealthier']
513e210cfdc9f0358700a37a,51413dacfdc9f04926005db8,5,0,0,5,['wealthier']
513e2110fdc9f0358700a388,51413daafdc9f04926005db7,5,0,0,5,['safer']
50f433dafdc9f065f00027ce,5140d2a9fdc9f0492600330f,0,5,0,5,['livelier']
513e2080fdc9f0358700a209,514135e3fdc9f04926004b75,3,1,1,5,['livelier']
50f433d4fdc9f065f000274e,51414f08fdc9f049260079c1,5,0,0,5,['livelier']
50f46499fdc9f065f000485c,513cc5ccfdc9f035870018c3,0,5,0,5,['more depressing']
513d2f43fdc9f03587002638,51413ae2fdc9f04926005809,5,0,0,5,['more boring']
513d31d4fdc9f03587002839,513d5073fdc9f03587002eaa,5,0,0,5,['wealthier']
513e5d55fdc9f0358700ad7c,51409208fdc9f0492600061f,0,5,0,5,['more boring']
513e5d58fdc9f0358700ad83,51421c78fdc9f04926008574,0,5,0,5,['safer']
513e5dfbfdc9f0358700af43,5140da51fdc9f04926003dac,5,0,0,5,['safer']
50f433c2fdc9f065f0002625,50f5e640fdc9f065f0006bd3,5,0,0,5,['livelier']
50f3981ffdc9f065f0000e0a,513d7d1efdc9f035870070f4,5,0,0,5,['livelier']
50f42b51fdc9f065f0001312,513cbeeefdc9f03587001213,0,5,0,5,['safer']
50f42b50fdc9f065f00012cd,513e6106fdc9f0358700b4b3,0,5,0,5,['safer']
513e2026fdc9f0358700a113,51413c7afdc9f04926005b30,3,1,1,5,['safer']
50e5f7d9d7c3df413b0005a5,513cc485fdc9f0358700178e,2,1,1,4,['wealthier']
50e748ead7c3df413b00146d,513e64a9fdc9f0358700b871,4,0,0,4,['safer']
50e748e4d7c3df413b0013cc,513d7906fdc9f0358700637b,4,0,0,4,['more depressing']
50e748e5d7c3df413b0013e3,5141408cfdc9f049260060d4,4,0,0,4,['safer']
50f5e768fdc9f065f00070d2,51414e6efdc9f0492600784a,1,2,1,4,"['livelier', 'safer']"
50f5e75cfdc9f065f000706a,50f5ed5afdc9f065f0008c96,4,0,0,4,['more beautiful']
50f5e76afdc9f065f000713d,513e6433fdc9f0358700b7cb,0,4,0,4,['safer']
50f5e768fdc9f065f00070df,50f5ec9efdc9f065f0008aa5,0,4,0,4,['wealthier']
51414e18fdc9f04926007767,5185cde7fdc9f03fd5000daa,4,0,0,4,['safer']
50f5e706fdc9f065f0006f97,513cc4eafdc9f035870017f0,4,0,0,4,['livelier']
50f5e702fdc9f065f0006f29,513e1c57fdc9f035870096f6,4,0,0,4,['livelier']
50f5e704fdc9f065f0006f66,513e64f8fdc9f0358700b8df,3,1,0,4,"['more beautiful', 'more depressing', 'wealthier', 'safer']"
514227d7fdc9f049260086d7,5185d178fdc9f03fd50010f7,2,1,1,4,['livelier']
50f5e75cfdc9f065f0007076,5140d052fdc9f0492600321b,4,0,0,4,"['safer', 'livelier']"
50f5e75efdc9f065f0007095,513cb2d2fdc9f035870006b5,0,4,0,4,['safer']
50f5e75afdc9f065f000703e,514137c3fdc9f04926005039,0,4,0,4,['wealthier']
50f5e705fdc9f065f0006f6e,513e22e6fdc9f0358700a5f4,1,3,0,4,['safer']
50f42b4ffdc9f065f00012ad,5140d34cfdc9f049260033a6,0,4,0,4,['more depressing']
50f42b4ffdc9f065f00012bd,513d7c6cfdc9f03587006eb8,3,1,0,4,"['safer', 'wealthier', 'more beautiful']"
50f42b51fdc9f065f000131f,51414795fdc9f04926006aaf,2,1,1,4,"['wealthier', 'more depressing', 'livelier', 'more beautiful']"
50f42b51fdc9f065f000133f,514151a8fdc9f04926007fd8,3,0,1,4,"['safer', 'wealthier', 'livelier']"
50f42b4ffdc9f065f00012c1,513929a4818ede1296001158,0,4,0,4,"['safer', 'more beautiful']"
50f433c2fdc9f065f000262f,513d9f3ffdc9f035870086a0,0,4,0,4,"['safer', 'livelier', 'wealthier']"
50f42f01fdc9f065f00025e4,513d6c1efdc9f03587004eb8,0,3,1,4,['livelier']
50f42f00fdc9f065f0002581,513d2dd9fdc9f03587002527,0,4,0,4,['more boring']
513e5e18fdc9f0358700af91,5140cc12fdc9f04926002ced,2,1,1,4,['safer']
50f433d9fdc9f065f00027bb,50f5e898fdc9f065f00073cc,1,2,1,4,['livelier']
513e2058fdc9f0358700a199,514090affdc9f04926000352,0,4,0,4,['more depressing']
513e207dfdc9f0358700a201,51414d04fdc9f0492600749e,4,0,0,4,['safer']
513e2080fdc9f0358700a208,513f13ddfdc9f0358700cb7d,2,2,0,4,"['livelier', 'safer', 'more beautiful']"
513e202dfdc9f0358700a122,514147a7fdc9f04926006ada,0,4,0,4,['more beautiful']
513e2031fdc9f0358700a12d,514145f7fdc9f049260066de,0,4,0,4,['livelier']
513e21b5fdc9f0358700a48d,51414e7dfdc9f0492600786a,0,4,0,4,['livelier']
513e214cfdc9f0358700a410,5140b750fdc9f04926001981,2,2,0,4,"['more beautiful', 'safer', 'wealthier']"
50f5eab1fdc9f065f0007c57,513e6d2ffdc9f0358700c26e,4,0,0,4,['safer']
513e5ce6fdc9f0358700ac44,5140ca49fdc9f049260027c0,0,4,0,4,['livelier']
513e5cb8fdc9f0358700abc9,513e6c42fdc9f0358700c140,4,0,0,4,['more beautiful']
513e5cbffdc9f0358700abde,513f152dfdc9f0358700cd53,0,4,0,4,['livelier']
513e5cbffdc9f0358700abdf,513e610efdc9f0358700b4c0,2,2,0,4,['wealthier']
50f433d3fdc9f065f0002737,513cc290fdc9f035870015a8,0,4,0,4,['wealthier']
50f433d4fdc9f065f0002755,50f5eba3fdc9f065f00083b8,3,1,0,4,['safer']
513e2007fdc9f0358700a0c2,514228aafdc9f0492600879f,0,0,4,4,['livelier']
50f39820fdc9f065f0000e1a,513e1b57fdc9f03587009452,0,2,2,4,"['more boring', 'livelier', 'safer']"
50f42b49fdc9f065f0001282,51408cc1fdc9f0358700ebb7,4,0,0,4,['safer']
51413575fdc9f049260049f6,51413911fdc9f04926005390,3,1,0,4,"['more beautiful', 'safer', 'more boring']"
50f42b82fdc9f065f000146a,513d7e5efdc9f035870073bc,0,4,0,4,['safer']
50f5e8e4fdc9f065f00075d1,5140b77bfdc9f049260019f5,4,0,0,4,['livelier']
50f5e649fdc9f065f0006c76,50f60e74beb2fed91000066d,0,4,0,4,['safer']
50f5e648fdc9f065f0006c4f,514135ddfdc9f04926004b64,3,0,1,4,"['safer', 'more beautiful', 'wealthier']"
50f5e647fdc9f065f0006bed,513d9c99fdc9f03587007dc8,4,0,0,4,"['more beautiful', 'wealthier', 'safer']"
513d3330fdc9f0358700293f,513e1d17fdc9f035870098ed,0,3,1,4,['safer']
513d3344fdc9f0358700294e,514089bcfdc9f0358700e5a4,0,4,0,4,"['more depressing', 'more boring']"
513d32a3fdc9f035870028d8,513d7c16fdc9f03587006d9a,0,3,1,4,"['livelier', 'more boring', 'safer']"
513ce78ffdc9f035870022aa,514135ddfdc9f04926004b65,0,4,0,4,"['livelier', 'more beautiful']"
513ce0bbfdc9f0358700216a,513d9e16fdc9f035870082be,0,4,0,4,['livelier']
513ceb3dfdc9f03587002362,51422ca1fdc9f04926008b58,4,0,0,4,['more boring']
513cecbdfdc9f035870023b5,513e5d82fdc9f0358700adfc,0,4,0,4,['livelier']
513ce75dfdc9f035870022a2,513d607cfdc9f03587003d15,0,4,0,4,['safer']
513d301afdc9f035870026e0,5140ca3bfdc9f04926002796,0,3,1,4,"['more beautiful', 'safer']"
513d303efdc9f035870026fa,51413852fdc9f049260051c6,0,3,1,4,['more depressing']
513d307cfdc9f0358700272d,513d77dffdc9f03587005f9c,2,2,0,4,['safer']
50f46497fdc9f065f000480d,513e2051fdc9f0358700a187,4,0,0,4,['wealthier']
50f4648ffdc9f065f000479a,514144b4fdc9f04926006522,0,2,2,4,['safer']
50f4648efdc9f065f0004764,50f5eac9fdc9f065f0007cd8,2,2,0,4,['safer']
513d31f8fdc9f03587002856,513e1c30fdc9f03587009693,4,0,0,4,['more beautiful']
513d30d6fdc9f03587002773,5140923dfdc9f04926000676,2,1,1,4,['livelier']
513f2df8fdc9f0358700db2c,5185cae9fdc9f03fd5000ab6,0,4,0,4,['more beautiful']
50f42c53fdc9f065f0001b02,50f56099fdc9f065f000524e,0,4,0,4,['livelier']
50f42c52fdc9f065f0001acd,51414f2efdc9f04926007a22,0,4,0,4,['wealthier']
50f42c4dfdc9f065f0001aa0,50f4348afdc9f065f0002922,3,1,0,4,['more depressing']
50f46484fdc9f065f00046b3,50f56089fdc9f065f00051a9,3,1,0,4,['livelier']
50f46485fdc9f065f00046c5,50f561f3fdc9f065f00057b3,1,2,1,4,['safer']
513d3678fdc9f03587002ba0,514091f1fdc9f049260005f6,1,2,1,4,"['wealthier', 'safer', 'more boring', 'livelier']"
513d3642fdc9f03587002b7c,51414d29fdc9f049260074ff,4,0,0,4,['more depressing']
51409137fdc9f04926000477,5141384efdc9f049260051bf,4,0,0,4,['more beautiful']
514090effdc9f049260003d8,51413b8cfdc9f049260059ad,0,0,4,4,"['livelier', 'more beautiful', 'safer']"
51408fd1fdc9f04926000182,5140d7d6fdc9f049260038ba,0,4,0,4,['safer']
51408f95fdc9f04926000109,51414db4fdc9f0492600766b,4,0,0,4,"['wealthier', 'safer']"
513f2ec1fdc9f0358700dc89,514094d4fdc9f049260008f4,3,0,1,4,['more depressing']
513f2e6bfdc9f0358700dbe7,51408beefdc9f0358700ea19,1,2,1,4,"['livelier', 'more boring', 'more beautiful']"
513f2e93fdc9f0358700dc37,5140d7cffdc9f049260038af,4,0,0,4,['livelier']
513f2ea4fdc9f0358700dc56,51408bf4fdc9f0358700ea26,2,1,1,4,['livelier']
50f42c68fdc9f065f0001baf,50f43b91fdc9f065f0003224,2,1,1,4,"['safer', 'more beautiful', 'wealthier']"
513cc8e8fdc9f03587001ba5,514226f1fdc9f049260085f6,4,0,0,4,['wealthier']
50f55e6dfdc9f065f0004c6b,513d59a7fdc9f035870033a6,3,0,1,4,['safer']
50f55e6dfdc9f065f0004c6e,5140b691fdc9f04926001774,0,4,0,4,['safer']
50f55e6afdc9f065f0004c21,50f5e6cafdc9f065f0006e4e,2,1,1,4,['safer']
513ccb30fdc9f03587001cf5,5140b8cafdc9f04926001d0a,4,0,0,4,['wealthier']
513cc9e6fdc9f03587001c8c,513e65c8fdc9f0358700b9f9,2,2,0,4,['wealthier']
513ccb66fdc9f03587001d03,513e6117fdc9f0358700b4ce,3,1,0,4,"['safer', 'more beautiful']"
50f46481fdc9f065f0004667,5185d1edfdc9f03fd500115e,0,2,2,4,['more depressing']
50f42c4dfdc9f065f0001aa4,50f42eeefdc9f065f00023ee,0,3,1,4,"['more boring', 'safer', 'livelier']"
513f30dafdc9f0358700df2d,5140da2afdc9f04926003d6f,4,0,0,4,['safer']
513f2f91fdc9f0358700ddd0,5185d522fdc9f03fd5001480,0,4,0,4,['livelier']
50f42c54fdc9f065f0001b1f,513cc4aefdc9f035870017b4,0,4,0,4,['safer']
50f42c54fdc9f065f0001b25,513cbb45fdc9f03587000ead,0,4,0,4,['more depressing']
513f2b8efdc9f0358700d707,5140b884fdc9f04926001c73,4,0,0,4,"['safer', 'wealthier']"
50f42c6bfdc9f065f0001bff,513cc616fdc9f03587001903,3,1,0,4,['safer']
513cd9e2fdc9f03587001ff6,513e1ce8fdc9f03587009874,4,0,0,4,['more depressing']
513cd762fdc9f03587001f72,513d7902fdc9f0358700636b,0,4,0,4,['more boring']
513cd5bafdc9f03587001f15,513e6e3dfdc9f0358700c3ed,1,2,1,4,"['livelier', 'safer']"
513cdceefdc9f03587002099,513d69ecfdc9f035870048cd,0,4,0,4,['more depressing']
513cc928fdc9f03587001be2,513e1b10fdc9f03587009383,0,3,1,4,"['livelier', 'wealthier', 'safer', 'more beautiful']"
513cc940fdc9f03587001bf6,513ce13bfdc9f03587002185,4,0,0,4,['wealthier']
513cc978fdc9f03587001c2c,5141373dfdc9f04926004e4c,0,4,0,4,['more depressing']
50f46457fdc9f065f000465d,51414465fdc9f049260064cf,4,0,0,4,['safer']
513ce783fdc9f035870022a7,5140d54ffdc9f04926003472,0,4,0,4,"['more beautiful', 'safer']"
50f55e35fdc9f065f0004b44,513e1bcefdc9f0358700957d,0,4,0,4,['more depressing']
50f55e37fdc9f065f0004b67,513d3192fdc9f03587002807,4,0,0,4,['wealthier']
50f55e33fdc9f065f0004b20,513d9c77fdc9f03587007d4f,0,3,1,4,['livelier']
50f55e35fdc9f065f0004b3b,513d7aedfdc9f035870069bd,0,4,0,4,['safer']
50f55e56fdc9f065f0004c18,513d7972fdc9f035870064d5,3,1,0,4,['safer']
50f55e56fdc9f065f0004c1f,513d9b57fdc9f035870079a8,3,0,1,4,['safer']
50f55e50fdc9f065f0004b96,513f310ffdc9f0358700df57,4,0,0,4,['livelier']
513d5675fdc9f03587002fbc,513da080fdc9f035870089b1,3,1,0,4,"['more beautiful', 'safer']"
513d344efdc9f03587002a0a,51408f49fdc9f04926000072,0,4,0,4,['safer']
513d3453fdc9f03587002a0c,514218b9fdc9f04926008180,4,0,0,4,['livelier']
513d3385fdc9f03587002978,513d5e8efdc9f03587003aa2,4,0,0,4,['more boring']
50f46457fdc9f065f000465a,50f607debeb2fed6f8000369,2,2,0,4,"['more beautiful', 'more boring', 'livelier']"
51409520fdc9f0492600093f,51413baafdc9f049260059f4,4,0,0,4,['more boring']
51409864fdc9f04926000c97,5140d580fdc9f049260034ce,0,3,1,4,['livelier']
514098d7fdc9f04926000d29,5140cca8fdc9f04926002e5b,2,2,0,4,['more depressing']
513d4f2dfdc9f03587002e84,513d7b32fdc9f03587006aa2,3,1,0,4,['livelier']
513d5489fdc9f03587002f2a,513d7a95fdc9f035870068ac,4,0,0,4,['safer']
50f46457fdc9f065f0004631,513d9f75fdc9f03587008748,0,4,0,4,['safer']
50f46456fdc9f065f0004609,513d5d04fdc9f03587003806,4,0,0,4,['livelier']
50f46456fdc9f065f000460f,51408f38fdc9f04926000051,0,4,0,4,['safer']
513d5590fdc9f03587002f53,5140d03afdc9f04926003205,4,0,0,4,['more depressing']
513d5665fdc9f03587002f9d,5140d68dfdc9f04926003681,0,4,0,4,['safer']
513d5673fdc9f03587002fb8,5185cae4fdc9f03fd5000ab0,4,0,0,4,['livelier']
513cc5d1fdc9f035870018c5,51413420fdc9f0492600453b,4,0,0,4,"['more beautiful', 'wealthier']"
50f55e98fdc9f065f0004d61,513d801cfdc9f03587007696,2,1,1,4,"['safer', 'more depressing']"
50f55e9afdc9f065f0004d88,50f561fafdc9f065f0005815,3,1,0,4,"['more beautiful', 'livelier', 'wealthier', 'more boring']"
513d4c90fdc9f03587002e32,513f1535fdc9f0358700cd5c,3,1,0,4,['safer']
513d37f0fdc9f03587002c29,513d7d2dfdc9f0358700712b,0,3,1,4,['livelier']
50f4644dfdc9f065f0004556,50f55e50fdc9f065f0004b9e,1,3,0,4,"['safer', 'more beautiful']"
513d50d2fdc9f03587002eb8,513e6b0bfdc9f0358700bf9e,0,4,0,4,['safer']
513d510bfdc9f03587002ec1,513d7cd6fdc9f0358700701b,4,0,0,4,['livelier']
513cccaefdc9f03587001d50,513d577afdc9f03587003188,0,4,0,4,['safer']
513ccce8fdc9f03587001d5b,513d9f51fdc9f035870086df,4,0,0,4,['livelier']
513cccf2fdc9f03587001d5d,5140b6f5fdc9f0492600187e,4,0,0,4,['safer']
50f55e7bfdc9f065f0004cdb,51408c4cfdc9f0358700ead2,4,0,0,4,['more beautiful']
50f55e6efdc9f065f0004c89,513d7b70fdc9f03587006b76,4,0,0,4,"['safer', 'more beautiful', 'livelier']"
513cd35cfdc9f03587001e8f,513d7a07fdc9f035870066bd,0,3,1,4,['wealthier']
513cd070fdc9f03587001dff,513e6b09fdc9f0358700bf9a,4,0,0,4,['livelier']
513cc632fdc9f03587001918,513e22b6fdc9f0358700a5b7,2,1,1,4,['safer']
50f4644cfdc9f065f0004534,50f607d6beb2fed6f80002d6,1,2,1,4,['livelier']
50f46448fdc9f065f00044e9,50f5e8cdfdc9f065f0007519,3,0,1,4,"['wealthier', 'livelier']"
513d578bfdc9f035870031a4,514138bafdc9f049260052ba,0,4,0,4,['more depressing']
513d56dcfdc9f03587003068,513e5d39fdc9f0358700ad2e,2,2,0,4,"['more depressing', 'more boring']"
513d58f4fdc9f03587003347,513e5d53fdc9f0358700ad77,0,4,0,4,['safer']
513d5889fdc9f03587003304,513d9f07fdc9f035870085e5,2,2,0,4,['safer']
513d5786fdc9f0358700319d,513d6b7ffdc9f03587004d2c,4,0,0,4,['more beautiful']
513d4ae8fdc9f03587002dfa,5140ce05fdc9f04926002fe6,4,0,0,4,['safer']
50f55eb0fdc9f065f0004e08,51409c5efdc9f049260011ad,2,1,1,4,['safer']
50f55e9bfdc9f065f0004d95,5185cd77fdc9f03fd5000d30,4,0,0,4,['wealthier']
513d5c50fdc9f035870036c5,513d9eb9fdc9f035870084d4,0,4,0,4,['safer']
50f46445fdc9f065f00044b1,513e6e03fdc9f0358700c39d,3,1,0,4,['more boring']
513d56bafdc9f0358700302e,51422d73fdc9f04926008c1e,4,0,0,4,"['safer', 'livelier']"
50f46448fdc9f065f00044ff,513d5ef3fdc9f03587003b26,0,4,0,4,"['more beautiful', 'safer']"
50f4644cfdc9f065f0004509,514228fefdc9f049260087f9,1,3,0,4,"['livelier', 'more depressing', 'more beautiful', 'more boring']"
50f4644cfdc9f065f0004525,51408fd8fdc9f04926000191,0,4,0,4,['safer']
513f3382fdc9f0358700e167,514090abfdc9f0492600034b,1,1,2,4,['livelier']
50f42c44fdc9f065f00019a4,513d7a0dfdc9f035870066d6,0,4,0,4,['livelier']
51408be7fdc9f0358700ea0f,51413a34fdc9f0492600565b,0,3,1,4,['livelier']
51408b90fdc9f0358700e966,5140d9bbfdc9f04926003c81,4,0,0,4,['more depressing']
51408aeefdc9f0358700e81d,5140b621fdc9f0492600161a,4,0,0,4,"['livelier', 'more beautiful']"
513cc67cfdc9f0358700195c,513e1f87fdc9f03587009f5b,0,4,0,4,['more boring']
513cc7d8fdc9f03587001aa4,514227d1fdc9f049260086ce,0,4,0,4,['more beautiful']
50f55eaffdc9f065f0004e00,5140cc30fdc9f04926002d3a,3,0,1,4,['more depressing']
51409561fdc9f0492600097f,51414245fdc9f0492600629b,1,2,1,4,"['wealthier', 'safer', 'livelier']"
50f42c1cfdc9f065f000191b,50f55e0bfdc9f065f0004a38,4,0,0,4,"['more beautiful', 'livelier', 'more depressing', 'safer']"
50f42c1cfdc9f065f000192b,513d5e17fdc9f035870039e5,0,4,0,4,['livelier']
51409a70fdc9f04926000f4c,51413bd7fdc9f04926005a62,4,0,0,4,['safer']
51409ab2fdc9f04926000f99,51422c7ffdc9f04926008b39,0,4,0,4,['more beautiful']
51409ab6fdc9f04926000f9c,51422debfdc9f04926008c90,4,0,0,4,['safer']
5140990efdc9f04926000d7c,51421c9efdc9f0492600859f,1,2,1,4,['more boring']
5140899dfdc9f0358700e557,5140b68efdc9f0492600176a,4,0,0,4,['safer']
50f463c9fdc9f065f000439a,513f2b23fdc9f0358700d658,0,4,0,4,['safer']
50f463c8fdc9f065f0004375,513d697cfdc9f0358700474e,0,3,1,4,['more boring']
513d5c85fdc9f0358700372b,51415089fdc9f04926007d95,0,4,0,4,['safer']
513d5c75fdc9f0358700370c,5185d29efdc9f03fd5001206,0,3,1,4,['livelier']
513d5d1bfdc9f0358700382a,513d6a03fdc9f03587004914,1,2,1,4,['livelier']
50f463c6fdc9f065f000431a,513cc706fdc9f035870019e5,2,2,0,4,"['safer', 'more depressing', 'livelier']"
50f463c6fdc9f065f000432e,50f46498fdc9f065f0004851,4,0,0,4,['wealthier']
50f448b5fdc9f065f0004230,513e1cc8fdc9f03587009819,0,3,1,4,"['safer', 'more boring', 'livelier']"
50f42c6efdc9f065f0001c40,513e617cfdc9f0358700b55b,2,1,1,4,['livelier']
513f142bfdc9f0358700cbea,513f14abfdc9f0358700cc9e,0,3,1,4,"['more depressing', 'livelier', 'more beautiful']"
513f142dfdc9f0358700cbed,513f2dc6fdc9f0358700dace,0,4,0,4,['safer']
513f1354fdc9f0358700cac3,5140b9fefdc9f04926001f51,1,3,0,4,['livelier']
513f138efdc9f0358700cb13,514138a0fdc9f04926005277,3,1,0,4,['safer']
50f42c7dfdc9f065f0001d10,5140c9adfdc9f049260025df,4,0,0,4,['safer']
513d5b7afdc9f03587003551,513d9ed5fdc9f03587008536,1,3,0,4,"['more beautiful', 'wealthier', 'livelier']"
50f4643efdc9f065f0004418,51414e88fdc9f04926007889,0,3,1,4,['livelier']
50f55eb2fdc9f065f0004e35,51413b8ffdc9f049260059b5,0,4,0,4,['wealthier']
50f55eb2fdc9f065f0004e38,50f5e8a6fdc9f065f0007434,4,0,0,4,['more boring']
50f5609afdc9f065f0005266,5141382afdc9f04926005168,2,1,1,4,['safer']
